CLIENTNUM,Attrition_Flag,Attrition_Label
708222558,Existing Customer,0
713937558,Existing Customer,0
709603608,Existing Customer,0
804661083,Existing Customer,0
720977358,Existing Customer,0
718420308,Existing Customer,0
714046608,Existing Customer,0
718048608,Existing Customer,0
718497033,Existing Customer,0
711801933,Attrited Customer,1
716282208,Attrited Customer,1
789076083,Existing Customer,0
714045783,Attrited Customer,1
769720683,Existing Customer,0
721092783,Existing Customer,0
720243933,Attrited Customer,1
818502708,Existing Customer,0
712942308,Existing Customer,0
714262533,Existing Customer,0
714708183,Existing Customer,0
718285308,Existing Customer,0
720595083,Existing Customer,0
787501758,Existing Customer,0
714990633,Existing Customer,0
714652383,Existing Customer,0
788776008,Existing Customer,0
709176108,Existing Customer,0
719354433,Existing Customer,0
709368483,Existing Customer,0
717621333,Existing Customer,0
716272158,Attrited Customer,1
803355408,Existing Customer,0
717073308,Existing Customer,0
789105183,Existing Customer,0
721305408,Existing Customer,0
715739733,Existing Customer,0
779217333,Existing Customer,0
712133508,Existing Customer,0
714602658,Attrited Customer,1
712446783,Attrited Customer,1
720049083,Attrited Customer,1
824172258,Existing Customer,0
717695058,Existing Customer,0
719782458,Existing Customer,0
718141983,Existing Customer,0
718853358,Existing Customer,0
772539558,Existing Customer,0
817094283,Existing Customer,0
716932308,Existing Customer,0
714738858,Existing Customer,0
772409733,Existing Customer,0
717534108,Existing Customer,0
816378033,Attrited Customer,1
790141308,Existing Customer,0
710770383,Existing Customer,0
711351108,Existing Customer,0
713744058,Existing Customer,0
708998583,Existing Customer,0
827451333,Attrited Customer,1
714228558,Existing Customer,0
797668983,Existing Customer,0
713023158,Existing Customer,0
709982658,Existing Customer,0
715398858,Existing Customer,0
715615233,Existing Customer,0
710650608,Existing Customer,0
803214108,Existing Customer,0
717202083,Attrited Customer,1
719051733,Existing Customer,0
789900633,Existing Customer,0
789122808,Attrited Customer,1
709902108,Existing Customer,0
713666058,Existing Customer,0
711453783,Existing Customer,0
778936008,Existing Customer,0
708085458,Existing Customer,0
749067633,Existing Customer,0
716170308,Existing Customer,0
711507783,Attrited Customer,1
819752133,Existing Customer,0
711061908,Existing Customer,0
744231708,Existing Customer,0
716856408,Attrited Customer,1
711780108,Existing Customer,0
715178733,Existing Customer,0
721418133,Existing Customer,0
720124758,Attrited Customer,1
809068983,Existing Customer,0
711052308,Existing Customer,0
718967433,Existing Customer,0
709827933,Existing Customer,0
787568433,Existing Customer,0
720256158,Existing Customer,0
715435758,Existing Customer,0
719505483,Existing Customer,0
721247883,Existing Customer,0
772220433,Existing Customer,0
789692283,Existing Customer,0
815091333,Existing Customer,0
778732158,Existing Customer,0
715129233,Existing Customer,0
714083208,Existing Customer,0
716559108,Existing Customer,0
715102308,Existing Customer,0
768814983,Existing Customer,0
788744058,Existing Customer,0
782802033,Attrited Customer,1
708499608,Existing Customer,0
794947683,Existing Customer,0
716442333,Existing Customer,0
772189308,Existing Customer,0
721529583,Existing Customer,0
713578608,Existing Customer,0
718976283,Existing Customer,0
711505308,Existing Customer,0
711131958,Existing Customer,0
714687858,Existing Customer,0
780289308,Attrited Customer,1
708504783,Existing Customer,0
778857108,Existing Customer,0
756598833,Existing Customer,0
718748133,Existing Customer,0
714503433,Attrited Customer,1
710869008,Existing Customer,0
779643858,Existing Customer,0
715250583,Existing Customer,0
714396558,Existing Customer,0
752766783,Existing Customer,0
715532208,Existing Customer,0
719130558,Existing Customer,0
806232408,Existing Customer,0
715497558,Attrited Customer,1
716303583,Existing Customer,0
713522058,Existing Customer,0
719074308,Existing Customer,0
711881733,Existing Customer,0
710310108,Existing Customer,0
715814433,Existing Customer,0
717252483,Attrited Customer,1
770874483,Existing Customer,0
719742108,Attrited Customer,1
711064008,Existing Customer,0
717208833,Attrited Customer,1
709022883,Existing Customer,0
713653983,Existing Customer,0
713463708,Attrited Customer,1
789143283,Existing Customer,0
778550583,Existing Customer,0
711181608,Existing Customer,0
711790308,Attrited Customer,1
779791908,Existing Customer,0
789515283,Existing Customer,0
712046808,Attrited Customer,1
712169883,Existing Customer,0
712637283,Existing Customer,0
715555833,Existing Customer,0
708712833,Existing Customer,0
717841683,Existing Customer,0
708689958,Existing Customer,0
708888633,Attrited Customer,1
721012983,Existing Customer,0
812406183,Attrited Customer,1
714595983,Attrited Customer,1
715725858,Existing Customer,0
720270633,Attrited Customer,1
720269283,Existing Customer,0
710142258,Existing Customer,0
708525108,Existing Customer,0
709621008,Existing Customer,0
717181833,Existing Customer,0
711288558,Existing Customer,0
718653333,Attrited Customer,1
766628733,Existing Customer,0
711724083,Attrited Customer,1
719690733,Existing Customer,0
770783508,Existing Customer,0
713422083,Attrited Customer,1
718026858,Existing Customer,0
716028108,Existing Customer,0
712222758,Attrited Customer,1
718436133,Existing Customer,0
719313633,Existing Customer,0
814586958,Existing Customer,0
804344733,Existing Customer,0
717166383,Existing Customer,0
713060283,Existing Customer,0
713070033,Existing Customer,0
793625583,Existing Customer,0
713918358,Existing Customer,0
714308283,Existing Customer,0
714086133,Existing Customer,0
718872858,Existing Customer,0
718148358,Attrited Customer,1
709665783,Existing Customer,0
708483708,Existing Customer,0
715347783,Existing Customer,0
709054083,Existing Customer,0
807915408,Existing Customer,0
794507133,Attrited Customer,1
712569408,Existing Customer,0
788805108,Existing Customer,0
710150208,Existing Customer,0
711825558,Existing Customer,0
712891833,Existing Customer,0
719680908,Existing Customer,0
801053208,Existing Customer,0
758642733,Existing Customer,0
771201408,Existing Customer,0
789523683,Existing Customer,0
767266758,Attrited Customer,1
713732883,Existing Customer,0
720739083,Attrited Customer,1
718010133,Existing Customer,0
771518658,Existing Customer,0
710508858,Existing Customer,0
772590408,Existing Customer,0
719334408,Existing Customer,0
717500133,Existing Customer,0
720988083,Existing Customer,0
713594883,Attrited Customer,1
719848908,Existing Customer,0
714962658,Attrited Customer,1
717429258,Attrited Customer,1
717022533,Existing Customer,0
710853033,Existing Customer,0
709548783,Attrited Customer,1
780055308,Existing Customer,0
714252933,Existing Customer,0
713336883,Attrited Customer,1
713119308,Existing Customer,0
710815608,Existing Customer,0
809626983,Attrited Customer,1
803398983,Existing Customer,0
717568308,Existing Customer,0
711694083,Existing Customer,0
712258308,Existing Customer,0
713884458,Existing Customer,0
716160708,Existing Customer,0
772728933,Attrited Customer,1
815320383,Attrited Customer,1
712117983,Existing Customer,0
788694558,Existing Customer,0
709275558,Existing Customer,0
711216933,Existing Customer,0
717069033,Existing Customer,0
714992733,Existing Customer,0
809445858,Existing Customer,0
708859158,Existing Customer,0
710040483,Existing Customer,0
714667608,Existing Customer,0
714475908,Attrited Customer,1
713656308,Existing Customer,0
716790633,Attrited Customer,1
716127333,Attrited Customer,1
713017758,Existing Customer,0
717893358,Existing Customer,0
780032208,Attrited Customer,1
720219633,Existing Customer,0
711676008,Existing Customer,0
714192033,Existing Customer,0
713442933,Existing Customer,0
789052308,Attrited Customer,1
714948858,Attrited Customer,1
711772983,Existing Customer,0
802937058,Existing Customer,0
712493058,Existing Customer,0
718808883,Existing Customer,0
719685408,Attrited Customer,1
708829758,Existing Customer,0
710792733,Existing Customer,0
716838633,Existing Customer,0
714041283,Existing Customer,0
710284233,Attrited Customer,1
752944533,Existing Customer,0
713312208,Attrited Customer,1
804045933,Existing Customer,0
716662683,Existing Customer,0
713432508,Existing Customer,0
799475658,Existing Customer,0
719849958,Existing Customer,0
715803933,Existing Customer,0
779486433,Existing Customer,0
708281433,Existing Customer,0
779844408,Attrited Customer,1
721306908,Existing Customer,0
713964858,Existing Customer,0
717545808,Existing Customer,0
771232533,Existing Customer,0
710883483,Existing Customer,0
801715383,Attrited Customer,1
719594433,Existing Customer,0
716310633,Existing Customer,0
714188883,Attrited Customer,1
772437633,Existing Customer,0
708536283,Attrited Customer,1
772569033,Existing Customer,0
714443883,Existing Customer,0
710369658,Existing Customer,0
788440083,Existing Customer,0
773332908,Existing Customer,0
709307808,Attrited Customer,1
712507758,Existing Customer,0
715701033,Attrited Customer,1
718478883,Existing Customer,0
788734158,Existing Customer,0
794490858,Existing Customer,0
718397658,Existing Customer,0
718826883,Attrited Customer,1
716733933,Existing Customer,0
809307108,Existing Customer,0
778671483,Existing Customer,0
815504583,Attrited Customer,1
789319458,Existing Customer,0
710382108,Existing Customer,0
720895533,Existing Customer,0
709891608,Attrited Customer,1
717136533,Existing Customer,0
790164408,Existing Customer,0
795613233,Existing Customer,0
709009833,Existing Customer,0
720054183,Existing Customer,0
713193408,Existing Customer,0
801508383,Existing Customer,0
711949683,Attrited Customer,1
787747308,Attrited Customer,1
720064158,Existing Customer,0
779104608,Attrited Customer,1
715477233,Existing Customer,0
719524383,Existing Customer,0
713804883,Attrited Customer,1
710359458,Existing Customer,0
716311683,Existing Customer,0
753795633,Attrited Customer,1
780076833,Existing Customer,0
716019333,Existing Customer,0
820657083,Existing Customer,0
716901858,Existing Customer,0
756571983,Existing Customer,0
817607358,Attrited Customer,1
778268508,Existing Customer,0
778984383,Existing Customer,0
720771933,Existing Customer,0
748827033,Existing Customer,0
712591983,Existing Customer,0
712181658,Existing Customer,0
712297683,Attrited Customer,1
714684933,Attrited Customer,1
720742083,Attrited Customer,1
772310958,Existing Customer,0
715343883,Existing Customer,0
720470133,Existing Customer,0
710420133,Existing Customer,0
720933408,Existing Customer,0
716304483,Existing Customer,0
719534058,Existing Customer,0
710515308,Existing Customer,0
797241108,Existing Customer,0
708884658,Existing Customer,0
794475483,Existing Customer,0
714315858,Existing Customer,0
717217983,Existing Customer,0
721124658,Attrited Customer,1
716753058,Existing Customer,0
711069483,Existing Customer,0
708478233,Existing Customer,0
710783358,Existing Customer,0
713710383,Existing Customer,0
720815208,Attrited Customer,1
721338783,Existing Customer,0
714121983,Existing Customer,0
715061733,Existing Customer,0
720520308,Attrited Customer,1
806908608,Existing Customer,0
798972183,Attrited Customer,1
715030308,Existing Customer,0
708244458,Existing Customer,0
789479058,Existing Customer,0
784998108,Existing Customer,0
711808383,Existing Customer,0
770839608,Existing Customer,0
713866308,Existing Customer,0
714250908,Attrited Customer,1
739317558,Existing Customer,0
718702908,Existing Customer,0
720644883,Existing Customer,0
717182883,Existing Customer,0
719384433,Attrited Customer,1
787301208,Existing Customer,0
720924633,Existing Customer,0
721316358,Existing Customer,0
716118633,Existing Customer,0
789880533,Attrited Customer,1
711221958,Attrited Customer,1
715510683,Existing Customer,0
718689258,Existing Customer,0
716368008,Attrited Customer,1
712092783,Attrited Customer,1
789541458,Existing Customer,0
719539458,Existing Customer,0
713082708,Existing Customer,0
794665608,Existing Customer,0
712827258,Existing Customer,0
714525633,Existing Customer,0
708726708,Attrited Customer,1
768498258,Existing Customer,0
712767858,Attrited Customer,1
709231683,Existing Customer,0
712445583,Attrited Customer,1
711461658,Existing Customer,0
713891133,Attrited Customer,1
710074458,Existing Customer,0
779279883,Attrited Customer,1
719674533,Existing Customer,0
716535408,Existing Customer,0
710319108,Existing Customer,0
714777858,Existing Customer,0
769974258,Existing Customer,0
717819633,Existing Customer,0
712953483,Attrited Customer,1
779029458,Attrited Customer,1
721321383,Existing Customer,0
716973333,Existing Customer,0
709946658,Existing Customer,0
709243533,Existing Customer,0
709999308,Existing Customer,0
712389108,Existing Customer,0
712305333,Existing Customer,0
812785158,Existing Customer,0
765459858,Attrited Customer,1
714894708,Attrited Customer,1
711296508,Existing Customer,0
795713058,Existing Customer,0
789487308,Existing Customer,0
720130233,Attrited Customer,1
789047208,Existing Customer,0
715864983,Existing Customer,0
708765933,Existing Customer,0
809320908,Existing Customer,0
779324358,Existing Customer,0
713730108,Existing Customer,0
711783483,Existing Customer,0
719294433,Existing Customer,0
718279008,Attrited Customer,1
