CLIENTNUM,Attrition_Flag,Attrition_Label,Cluster
816378033,Attrited Customer,1,3
790141308,Existing Customer,0,3
710770383,Existing Customer,0,3
711351108,Existing Customer,0,3
713744058,Existing Customer,0,3
708998583,Existing Customer,0,3
827451333,Attrited Customer,1,1
714228558,Existing Customer,0,3
797668983,Existing Customer,0,3
713023158,Existing Customer,0,3
709982658,Existing Customer,0,3
715398858,Existing Customer,0,3
715615233,Existing Customer,0,3
710650608,Existing Customer,0,3
803214108,Existing Customer,0,3
717202083,Attrited Customer,1,3
719051733,Existing Customer,0,3
789900633,Existing Customer,0,3
789122808,Attrited Customer,1,3
709902108,Existing Customer,0,3
713666058,Existing Customer,0,3
711453783,Existing Customer,0,3
778936008,Existing Customer,0,3
708085458,Existing Customer,0,3
749067633,Existing Customer,0,3
716170308,Existing Customer,0,3
711507783,Attrited Customer,1,3
819752133,Existing Customer,0,3
711061908,Existing Customer,0,3
744231708,Existing Customer,0,3
716856408,Attrited Customer,1,3
711780108,Existing Customer,0,3
715178733,Existing Customer,0,3
721418133,Existing Customer,0,3
720124758,Attrited Customer,1,3
809068983,Existing Customer,0,3
711052308,Existing Customer,0,3
718967433,Existing Customer,0,1
709827933,Existing Customer,0,3
787568433,Existing Customer,0,3
720256158,Existing Customer,0,3
715435758,Existing Customer,0,3
719505483,Existing Customer,0,3
721247883,Existing Customer,0,3
772220433,Existing Customer,0,3
789692283,Existing Customer,0,3
815091333,Existing Customer,0,3
778732158,Existing Customer,0,3
715129233,Existing Customer,0,3
714083208,Existing Customer,0,3
716559108,Existing Customer,0,3
715102308,Existing Customer,0,3
768814983,Existing Customer,0,3
788744058,Existing Customer,0,3
782802033,Attrited Customer,1,3
708499608,Existing Customer,0,3
794947683,Existing Customer,0,3
716442333,Existing Customer,0,3
772189308,Existing Customer,0,3
721529583,Existing Customer,0,3
713578608,Existing Customer,0,3
718976283,Existing Customer,0,3
711505308,Existing Customer,0,3
711131958,Existing Customer,0,3
714687858,Existing Customer,0,3
780289308,Attrited Customer,1,3
708504783,Existing Customer,0,3
778857108,Existing Customer,0,3
756598833,Existing Customer,0,3
718748133,Existing Customer,0,3
714503433,Attrited Customer,1,3
710869008,Existing Customer,0,3
779643858,Existing Customer,0,1
715250583,Existing Customer,0,3
714396558,Existing Customer,0,3
752766783,Existing Customer,0,3
715532208,Existing Customer,0,3
719130558,Existing Customer,0,3
806232408,Existing Customer,0,3
715497558,Attrited Customer,1,3
716303583,Existing Customer,0,3
713522058,Existing Customer,0,3
719074308,Existing Customer,0,3
711881733,Existing Customer,0,3
710310108,Existing Customer,0,3
715814433,Existing Customer,0,3
717252483,Attrited Customer,1,3
770874483,Existing Customer,0,3
719742108,Attrited Customer,1,3
711064008,Existing Customer,0,3
717208833,Attrited Customer,1,3
709022883,Existing Customer,0,3
713653983,Existing Customer,0,3
713463708,Attrited Customer,1,3
789143283,Existing Customer,0,3
778550583,Existing Customer,0,3
711181608,Existing Customer,0,3
711790308,Attrited Customer,1,3
779791908,Existing Customer,0,3
789515283,Existing Customer,0,3
712046808,Attrited Customer,1,3
712169883,Existing Customer,0,3
712637283,Existing Customer,0,3
715555833,Existing Customer,0,3
708712833,Existing Customer,0,3
717841683,Existing Customer,0,3
708689958,Existing Customer,0,3
708888633,Attrited Customer,1,3
721012983,Existing Customer,0,3
812406183,Attrited Customer,1,3
714595983,Attrited Customer,1,3
715725858,Existing Customer,0,3
720270633,Attrited Customer,1,3
720269283,Existing Customer,0,3
710142258,Existing Customer,0,3
708525108,Existing Customer,0,3
709621008,Existing Customer,0,3
717181833,Existing Customer,0,3
711288558,Existing Customer,0,3
718653333,Attrited Customer,1,3
766628733,Existing Customer,0,3
711724083,Attrited Customer,1,3
719690733,Existing Customer,0,3
770783508,Existing Customer,0,3
713422083,Attrited Customer,1,3
718026858,Existing Customer,0,3
716028108,Existing Customer,0,3
712222758,Attrited Customer,1,3
718436133,Existing Customer,0,3
719313633,Existing Customer,0,3
814586958,Existing Customer,0,3
804344733,Existing Customer,0,3
717166383,Existing Customer,0,3
713060283,Existing Customer,0,3
713070033,Existing Customer,0,3
793625583,Existing Customer,0,3
713918358,Existing Customer,0,3
714308283,Existing Customer,0,3
714086133,Existing Customer,0,3
718872858,Existing Customer,0,3
718148358,Attrited Customer,1,3
709665783,Existing Customer,0,3
708483708,Existing Customer,0,3
715347783,Existing Customer,0,3
709054083,Existing Customer,0,3
807915408,Existing Customer,0,3
794507133,Attrited Customer,1,3
712569408,Existing Customer,0,3
788805108,Existing Customer,0,3
710150208,Existing Customer,0,3
711825558,Existing Customer,0,3
712891833,Existing Customer,0,3
719680908,Existing Customer,0,3
801053208,Existing Customer,0,3
758642733,Existing Customer,0,3
771201408,Existing Customer,0,3
789523683,Existing Customer,0,3
767266758,Attrited Customer,1,3
713732883,Existing Customer,0,3
720739083,Attrited Customer,1,3
718010133,Existing Customer,0,3
771518658,Existing Customer,0,3
710508858,Existing Customer,0,3
772590408,Existing Customer,0,3
719334408,Existing Customer,0,3
717500133,Existing Customer,0,3
720988083,Existing Customer,0,3
713594883,Attrited Customer,1,3
719848908,Existing Customer,0,3
714962658,Attrited Customer,1,3
717429258,Attrited Customer,1,3
717022533,Existing Customer,0,3
710853033,Existing Customer,0,3
709548783,Attrited Customer,1,3
780055308,Existing Customer,0,3
714252933,Existing Customer,0,3
713336883,Attrited Customer,1,3
713119308,Existing Customer,0,3
710815608,Existing Customer,0,3
809626983,Attrited Customer,1,3
803398983,Existing Customer,0,3
717568308,Existing Customer,0,3
711694083,Existing Customer,0,3
712258308,Existing Customer,0,3
713884458,Existing Customer,0,3
716160708,Existing Customer,0,3
772728933,Attrited Customer,1,3
815320383,Attrited Customer,1,3
712117983,Existing Customer,0,3
788694558,Existing Customer,0,3
709275558,Existing Customer,0,3
711216933,Existing Customer,0,3
717069033,Existing Customer,0,3
714992733,Existing Customer,0,3
809445858,Existing Customer,0,3
708859158,Existing Customer,0,3
710040483,Existing Customer,0,3
714667608,Existing Customer,0,3
714475908,Attrited Customer,1,3
713656308,Existing Customer,0,3
716790633,Attrited Customer,1,3
716127333,Attrited Customer,1,3
713017758,Existing Customer,0,3
717893358,Existing Customer,0,3
780032208,Attrited Customer,1,3
720219633,Existing Customer,0,3
711676008,Existing Customer,0,3
714192033,Existing Customer,0,3
713442933,Existing Customer,0,3
789052308,Attrited Customer,1,3
714948858,Attrited Customer,1,3
711772983,Existing Customer,0,3
802937058,Existing Customer,0,3
712493058,Existing Customer,0,3
718808883,Existing Customer,0,3
719685408,Attrited Customer,1,3
708829758,Existing Customer,0,3
710792733,Existing Customer,0,3
716838633,Existing Customer,0,3
714041283,Existing Customer,0,3
710284233,Attrited Customer,1,3
752944533,Existing Customer,0,3
713312208,Attrited Customer,1,3
804045933,Existing Customer,0,3
716662683,Existing Customer,0,3
713432508,Existing Customer,0,3
799475658,Existing Customer,0,3
719849958,Existing Customer,0,3
715803933,Existing Customer,0,3
779486433,Existing Customer,0,3
708281433,Existing Customer,0,3
779844408,Attrited Customer,1,3
721306908,Existing Customer,0,3
713964858,Existing Customer,0,3
717545808,Existing Customer,0,3
771232533,Existing Customer,0,3
710883483,Existing Customer,0,3
801715383,Attrited Customer,1,3
719594433,Existing Customer,0,3
716310633,Existing Customer,0,3
714188883,Attrited Customer,1,3
772437633,Existing Customer,0,3
708536283,Attrited Customer,1,3
772569033,Existing Customer,0,3
714443883,Existing Customer,0,3
710369658,Existing Customer,0,3
788440083,Existing Customer,0,3
773332908,Existing Customer,0,3
709307808,Attrited Customer,1,3
712507758,Existing Customer,0,3
715701033,Attrited Customer,1,3
718478883,Existing Customer,0,3
788734158,Existing Customer,0,3
794490858,Existing Customer,0,3
718397658,Existing Customer,0,3
718826883,Attrited Customer,1,3
716733933,Existing Customer,0,3
809307108,Existing Customer,0,3
778671483,Existing Customer,0,3
815504583,Attrited Customer,1,3
789319458,Existing Customer,0,3
710382108,Existing Customer,0,3
720895533,Existing Customer,0,3
709891608,Attrited Customer,1,3
717136533,Existing Customer,0,3
790164408,Existing Customer,0,3
795613233,Existing Customer,0,3
709009833,Existing Customer,0,3
720054183,Existing Customer,0,3
713193408,Existing Customer,0,3
801508383,Existing Customer,0,3
711949683,Attrited Customer,1,3
787747308,Attrited Customer,1,3
720064158,Existing Customer,0,3
779104608,Attrited Customer,1,3
715477233,Existing Customer,0,3
719524383,Existing Customer,0,3
713804883,Attrited Customer,1,3
710359458,Existing Customer,0,3
716311683,Existing Customer,0,3
753795633,Attrited Customer,1,3
780076833,Existing Customer,0,3
716019333,Existing Customer,0,3
820657083,Existing Customer,0,3
716901858,Existing Customer,0,3
756571983,Existing Customer,0,3
817607358,Attrited Customer,1,3
778268508,Existing Customer,0,3
778984383,Existing Customer,0,3
720771933,Existing Customer,0,3
748827033,Existing Customer,0,3
712591983,Existing Customer,0,3
712181658,Existing Customer,0,3
712297683,Attrited Customer,1,3
714684933,Attrited Customer,1,3
720742083,Attrited Customer,1,3
772310958,Existing Customer,0,1
715343883,Existing Customer,0,3
720470133,Existing Customer,0,3
710420133,Existing Customer,0,3
720933408,Existing Customer,0,3
716304483,Existing Customer,0,3
719534058,Existing Customer,0,3
710515308,Existing Customer,0,3
797241108,Existing Customer,0,3
708884658,Existing Customer,0,3
794475483,Existing Customer,0,3
714315858,Existing Customer,0,3
717217983,Existing Customer,0,3
721124658,Attrited Customer,1,3
716753058,Existing Customer,0,3
711069483,Existing Customer,0,3
708478233,Existing Customer,0,3
710783358,Existing Customer,0,3
713710383,Existing Customer,0,3
720815208,Attrited Customer,1,3
721338783,Existing Customer,0,3
714121983,Existing Customer,0,3
715061733,Existing Customer,0,3
720520308,Attrited Customer,1,3
806908608,Existing Customer,0,3
798972183,Attrited Customer,1,3
715030308,Existing Customer,0,3
708244458,Existing Customer,0,3
789479058,Existing Customer,0,3
784998108,Existing Customer,0,3
711808383,Existing Customer,0,3
770839608,Existing Customer,0,3
713866308,Existing Customer,0,3
714250908,Attrited Customer,1,3
739317558,Existing Customer,0,3
718702908,Existing Customer,0,3
720644883,Existing Customer,0,3
717182883,Existing Customer,0,3
719384433,Attrited Customer,1,3
787301208,Existing Customer,0,3
720924633,Existing Customer,0,3
721316358,Existing Customer,0,3
716118633,Existing Customer,0,3
789880533,Attrited Customer,1,3
711221958,Attrited Customer,1,3
715510683,Existing Customer,0,3
718689258,Existing Customer,0,3
716368008,Attrited Customer,1,3
712092783,Attrited Customer,1,3
789541458,Existing Customer,0,3
719539458,Existing Customer,0,3
713082708,Existing Customer,0,3
794665608,Existing Customer,0,3
712827258,Existing Customer,0,3
714525633,Existing Customer,0,3
708726708,Attrited Customer,1,3
768498258,Existing Customer,0,3
712767858,Attrited Customer,1,3
709231683,Existing Customer,0,3
712445583,Attrited Customer,1,3
711461658,Existing Customer,0,3
713891133,Attrited Customer,1,3
710074458,Existing Customer,0,3
779279883,Attrited Customer,1,3
719674533,Existing Customer,0,3
716535408,Existing Customer,0,3
710319108,Existing Customer,0,3
714777858,Existing Customer,0,3
769974258,Existing Customer,0,3
717819633,Existing Customer,0,3
712953483,Attrited Customer,1,3
779029458,Attrited Customer,1,3
721321383,Existing Customer,0,3
716973333,Existing Customer,0,3
709946658,Existing Customer,0,3
709243533,Existing Customer,0,3
709999308,Existing Customer,0,3
712389108,Existing Customer,0,3
712305333,Existing Customer,0,3
812785158,Existing Customer,0,3
765459858,Attrited Customer,1,3
714894708,Attrited Customer,1,3
711296508,Existing Customer,0,3
795713058,Existing Customer,0,3
789487308,Existing Customer,0,3
720130233,Attrited Customer,1,3
789047208,Existing Customer,0,3
715864983,Existing Customer,0,3
708765933,Existing Customer,0,3
809320908,Existing Customer,0,3
779324358,Existing Customer,0,3
713730108,Existing Customer,0,3
711783483,Existing Customer,0,3
719294433,Existing Customer,0,3
718279008,Attrited Customer,1,3
721238508,Existing Customer,0,3
709365483,Existing Customer,0,3
718477983,Existing Customer,0,3
719809533,Existing Customer,0,3
717239133,Existing Customer,0,3
814091058,Attrited Customer,1,3
710555433,Attrited Customer,1,3
770956158,Existing Customer,0,3
718263108,Attrited Customer,1,3
715984908,Existing Customer,0,3
711020358,Existing Customer,0,3
788769783,Existing Customer,0,3
715496808,Existing Customer,0,3
779931783,Attrited Customer,1,3
818763033,Existing Customer,0,3
711953358,Existing Customer,0,3
716485308,Existing Customer,0,3
716432658,Existing Customer,0,3
712691883,Attrited Customer,1,3
712611108,Attrited Customer,1,1
716245833,Existing Customer,0,3
780052008,Existing Customer,0,3
709759908,Existing Customer,0,3
788667408,Existing Customer,0,3
721449408,Existing Customer,0,3
708316008,Attrited Customer,1,3
714655758,Existing Customer,0,3
711846183,Attrited Customer,1,3
720612333,Attrited Customer,1,3
714673833,Existing Customer,0,3
710525508,Attrited Customer,1,3
757854858,Attrited Customer,1,3
714658233,Existing Customer,0,3
716381808,Existing Customer,0,3
720831783,Existing Customer,0,3
714319233,Attrited Customer,1,3
718178583,Existing Customer,0,3
708886533,Existing Customer,0,3
716239383,Existing Customer,0,3
714672933,Existing Customer,0,3
809954133,Existing Customer,0,3
714855108,Existing Customer,0,3
718730283,Existing Customer,0,3
709232808,Attrited Customer,1,3
804428958,Existing Customer,0,3
711474333,Attrited Customer,1,1
720070383,Existing Customer,0,3
720322008,Existing Customer,0,3
714527433,Attrited Customer,1,3
789267633,Existing Customer,0,3
714523383,Existing Customer,0,3
713996283,Existing Customer,0,1
714557583,Existing Customer,0,3
714014733,Attrited Customer,1,3
779065458,Existing Customer,0,3
